wind_speed_mps,wind_dir_deg,air_temperature_C,air_pressure_hPa,humidity_percent,air_density_kgm3,wind_speed_hub_mps,turbine_power_kW,farm_power_kW,farm_energy_kWh_10min,farm_energy_MWh_10min,station_id,timestamp,data_source,local_timestamp,hour,day_of_week,time_of_day,wind_power_density,is_valid
5.52,3.0,25.62,1013.0,46.0,1.181,7.61,550.46,52844.31,8807.384,8.807384,WBWF,2025-11-07 14:04:21.377490,PREDICTION,2025-11-07 16:04:21.377490+02:00,16.0,Friday,Day,99.32009702399999,True
3.65,31.0,27.39,1013.0,29.0,1.174,5.04,158.35,45921.09,7653.516,7.653516,GZWF,2025-11-07 14:04:21.537359,PREDICTION,2025-11-07 16:04:21.537359+02:00,16.0,Friday,Day,28.544122374999997,True
5.38,252.0,23.87,1014.0,34.0,1.189,7.42,513.69,25684.71,4280.785,4.280785,ZFWF,2025-11-07 14:04:21.543038,PREDICTION,2025-11-07 16:04:21.543038+02:00,16.0,Friday,Day,92.576058404,True
6.01,3.0,25.62,1013.0,46.0,1.181,8.29,711.34,68288.47,11381.411,11.381411,WBWF,2025-11-07 14:04:31.310748,PREDICTION,2025-11-07 16:04:31.310748+02:00,16.0,Friday,Day,128.18680349049998,True
4.08,31.0,27.39,1013.0,29.0,1.174,5.63,221.39,64202.72,10700.453,10.700453,GZWF,2025-11-07 14:04:32.436497,PREDICTION,2025-11-07 16:04:32.436497+02:00,16.0,Friday,Day,39.867462144,True
5.38,252.0,23.87,1014.0,34.0,1.189,7.42,513.92,25696.04,4282.673,4.282673,ZFWF,2025-11-07 14:04:32.454293,PREDICTION,2025-11-07 16:04:32.454293+02:00,16.0,Friday,Day,92.576058404,True
6.01,3.0,25.62,1013.0,46.0,1.181,8.29,711.34,68288.47,11381.411,11.381411,WBWF,2025-11-07 14:04:36.337190,PREDICTION,2025-11-07 16:04:36.337190+02:00,16.0,Friday,Day,128.18680349049998,True
4.08,31.0,27.39,1013.0,29.0,1.174,5.63,221.39,64202.72,10700.453,10.700453,GZWF,2025-11-07 14:04:36.449851,PREDICTION,2025-11-07 16:04:36.449851+02:00,16.0,Friday,Day,39.867462144,True
5.38,252.0,23.87,1014.0,34.0,1.189,7.42,513.92,25696.04,4282.673,4.282673,ZFWF,2025-11-07 14:04:36.455384,PREDICTION,2025-11-07 16:04:36.455384+02:00,16.0,Friday,Day,92.576058404,True
5.51,3.0,25.62,1013.0,46.0,1.181,7.61,549.12,52715.75,8785.958,8.785958,WBWF,2025-11-07 14:04:46.448411,PREDICTION,2025-11-07 16:04:46.448411+02:00,16.0,Friday,Day,98.7812911655,True
4.01,31.0,27.39,1013.0,29.0,1.174,5.53,209.77,60832.76,10138.794,10.138794,GZWF,2025-11-07 14:04:46.532350,PREDICTION,2025-11-07 16:04:46.532350+02:00,16.0,Friday,Day,37.85046498699999,True
5.31,252.0,23.87,1014.0,34.0,1.189,7.33,495.04,24751.97,4125.328,4.125328,ZFWF,2025-11-07 14:04:46.540728,PREDICTION,2025-11-07 16:04:46.540728+02:00,16.0,Friday,Day,89.0093074995,True
5.62,3.0,25.62,1013.0,46.0,1.181,7.75,581.11,55786.51,9297.751,9.297751,WBWF,2025-11-07 14:04:56.317088,PREDICTION,2025-11-07 16:04:56.317088+02:00,16.0,Friday,Day,104.81630568400001,True
4.05,31.0,27.39,1013.0,29.0,1.174,5.59,216.68,62837.0,10472.833,10.472833,GZWF,2025-11-07 14:04:56.446242,PREDICTION,2025-11-07 16:04:56.446242+02:00,16.0,Friday,Day,38.994483374999994,True
5.75,252.0,23.87,1014.0,34.0,1.189,7.93,627.11,31355.45,5225.908,5.225908,ZFWF,2025-11-07 14:04:56.451306,PREDICTION,2025-11-07 16:04:56.451306+02:00,16.0,Friday,Day,113.0200234375,True
6.07,3.0,25.62,1013.0,46.0,1.181,8.38,734.57,70518.85,11753.141,11.753141,WBWF,2025-11-07 14:05:01.317654,PREDICTION,2025-11-07 16:05:01.317654+02:00,16.0,Friday,Day,132.06446464150002,True
4.17,31.0,27.39,1013.0,29.0,1.174,5.75,236.28,68519.94,11419.991,11.419991,GZWF,2025-11-07 14:05:01.435777,PREDICTION,2025-11-07 16:05:01.435777+02:00,16.0,Friday,Day,42.564375530999996,True
5.65,252.0,23.87,1014.0,34.0,1.189,7.8,596.46,29822.83,4970.471,4.970471,ZFWF,2025-11-07 14:05:01.441510,PREDICTION,2025-11-07 16:05:01.441510+02:00,16.0,Friday,Day,107.22528331250001,True
4.53,22.0,29.08,1015.0,30.0,1.17,6.25,302.31,87669.15,14611.525,14.611525,GZWF,2025-11-08 13:00:16.486079,PREDICTION,2025-11-08 15:00:16.486079+02:00,15.0,Saturday,Day,54.38141104500001,True
2.96,331.0,26.53,1015.0,25.0,1.18,4.08,84.81,4240.37,706.729,0.706729,ZFWF,2025-11-08 13:00:17.906119,PREDICTION,2025-11-08 15:00:17.906119+02:00,15.0,Saturday,Day,15.301258239999997,True
5.67,354.0,27.1,1015.0,42.0,1.178,7.83,597.12,57323.07,9553.844,9.553844,WBWF,2025-11-08 13:00:22.967253,PREDICTION,2025-11-08 15:00:22.967253+02:00,15.0,Saturday,Day,107.36543090699999,True
4.48,22.0,29.08,1015.0,30.0,1.17,6.18,292.35,84781.1,14130.183,14.130183,GZWF,2025-11-08 13:00:23.167267,PREDICTION,2025-11-08 15:00:23.167267+02:00,15.0,Saturday,Day,52.60050432000001,True
2.4,331.0,26.53,1015.0,25.0,1.18,3.32,45.57,2278.73,379.788,0.379788,ZFWF,2025-11-08 13:00:23.208358,PREDICTION,2025-11-08 15:00:23.208358+02:00,15.0,Saturday,Day,8.156159999999998,True
5.59,354.0,27.1,1015.0,42.0,1.178,7.72,571.49,54863.02,9143.837,9.143837,WBWF,2025-11-08 13:01:41.771462,API,2025-11-08 15:01:41.771462+02:00,15.0,Saturday,Day,102.88468173099999,True
4.66,22.0,29.08,1015.0,30.0,1.17,6.43,328.91,95383.72,15897.286,15.897286,GZWF,2025-11-08 13:01:42.311372,API,2025-11-08 15:01:42.311372+02:00,15.0,Saturday,Day,59.19889716,True
2.7,331.0,26.53,1015.0,25.0,1.18,3.73,64.52,3225.96,537.661,0.537661,ZFWF,2025-11-08 13:01:42.566436,API,2025-11-08 15:01:42.566436+02:00,15.0,Saturday,Day,11.61297,True
5.62,354.0,27.1,1015.0,42.0,1.178,7.76,581.5,55823.71,9303.952,9.303952,WBWF,2025-11-08 13:01:42.614530,PREDICTION,2025-11-08 15:01:42.614530+02:00,15.0,Saturday,Day,104.550049192,True
4.36,22.0,29.08,1015.0,30.0,1.17,6.02,270.08,78323.43,13053.904,13.053904,GZWF,2025-11-08 13:01:42.740289,PREDICTION,2025-11-08 15:01:42.740289+02:00,15.0,Saturday,Day,48.48588576,True
2.73,331.0,26.53,1015.0,25.0,1.18,3.77,67.03,3351.59,558.598,0.558598,ZFWF,2025-11-08 13:01:42.779274,PREDICTION,2025-11-08 15:01:42.779274+02:00,15.0,Saturday,Day,12.00438603,True
5.81,354.0,27.1,1015.0,42.0,1.178,8.02,642.76,61704.49,10284.081,10.284081,WBWF,2025-11-08 13:01:55.417424,PREDICTION,2025-11-08 15:01:55.417424+02:00,15.0,Saturday,Day,115.51641224899997,True
4.83,22.0,29.08,1015.0,30.0,1.17,6.67,367.06,106446.75,17741.124,17.741124,GZWF,2025-11-08 13:01:55.638758,PREDICTION,2025-11-08 15:01:55.638758+02:00,15.0,Saturday,Day,65.916973395,True
2.52,331.0,26.53,1015.0,25.0,1.18,3.48,52.69,2634.58,439.096,0.439096,ZFWF,2025-11-08 13:01:55.662108,PREDICTION,2025-11-08 15:01:55.662108+02:00,15.0,Saturday,Day,9.44177472,True
5.46,354.0,27.1,1015.0,42.0,1.178,7.54,532.35,51105.91,8517.651,8.517651,WBWF,2025-11-08 13:02:10.086986,PREDICTION,2025-11-08 15:02:10.086986+02:00,15.0,Saturday,Day,95.87231690399999,True
5.46,354.0,27.1,1015.0,42.0,1.178,7.54,532.35,51105.91,8517.651,8.517651,WBWF,2025-11-08 13:02:10.533653,PREDICTION,2025-11-08 15:02:10.533653+02:00,15.0,Saturday,Day,95.87231690399999,True
4.68,22.0,29.08,1015.0,30.0,1.17,6.46,333.52,96721.28,16120.214,16.120214,GZWF,2025-11-08 13:02:11.049529,PREDICTION,2025-11-08 15:02:11.049529+02:00,15.0,Saturday,Day,59.96439071999998,True
2.86,331.0,26.53,1015.0,25.0,1.18,3.95,76.97,3848.37,641.395,0.641395,ZFWF,2025-11-08 13:02:11.066113,PREDICTION,2025-11-08 15:02:11.066113+02:00,15.0,Saturday,Day,13.802257039999997,True
5.37,354.0,27.1,1015.0,42.0,1.178,7.42,507.3,48701.16,8116.86,8.11686,WBWF,2025-11-08 13:02:20.107908,PREDICTION,2025-11-08 15:02:20.107908+02:00,15.0,Saturday,Day,91.20909611699999,True
4.39,22.0,29.08,1015.0,30.0,1.17,6.07,275.71,79956.98,13326.163,13.326163,GZWF,2025-11-08 13:02:20.369405,PREDICTION,2025-11-08 15:02:20.369405+02:00,15.0,Saturday,Day,49.49364361499999,True
2.67,331.0,26.53,1015.0,25.0,1.18,3.68,62.08,3103.8,517.301,0.517301,ZFWF,2025-11-08 13:02:20.402526,PREDICTION,2025-11-08 15:02:20.402526+02:00,15.0,Saturday,Day,11.230156169999999,True
5.43,354.0,27.1,1015.0,42.0,1.178,7.49,523.62,50267.13,8377.856,8.377856,WBWF,2025-11-08 13:02:30.130846,PREDICTION,2025-11-08 15:02:30.130846+02:00,15.0,Saturday,Day,94.30067112299997,True
4.88,22.0,29.08,1015.0,30.0,1.17,6.73,376.82,109278.4,18213.067,18.213067,GZWF,2025-11-08 13:02:30.274586,PREDICTION,2025-11-08 15:02:30.274586+02:00,15.0,Saturday,Day,67.98534912,True
2.41,331.0,26.53,1015.0,25.0,1.18,3.33,46.03,2301.61,383.602,0.383602,ZFWF,2025-11-08 13:02:30.291266,PREDICTION,2025-11-08 15:02:30.291266+02:00,15.0,Saturday,Day,8.25853739,True
5.43,354.0,27.1,1015.0,42.0,1.178,7.49,523.62,50267.13,8377.856,8.377856,WBWF,2025-11-08 13:02:35.152032,PREDICTION,2025-11-08 15:02:35.152032+02:00,15.0,Saturday,Day,94.30067112299997,True
4.88,22.0,29.08,1015.0,30.0,1.17,6.73,376.82,109278.4,18213.067,18.213067,GZWF,2025-11-08 13:02:35.324781,PREDICTION,2025-11-08 15:02:35.324781+02:00,15.0,Saturday,Day,67.98534912,True
2.41,331.0,26.53,1015.0,25.0,1.18,3.33,46.03,2301.61,383.602,0.383602,ZFWF,2025-11-08 13:02:35.333366,PREDICTION,2025-11-08 15:02:35.333366+02:00,15.0,Saturday,Day,8.25853739,True
5.56,354.0,27.1,1015.0,42.0,1.178,7.68,562.95,54043.26,9007.21,9.00721,WBWF,2025-11-08 13:02:45.105974,PREDICTION,2025-11-08 15:02:45.105974+02:00,15.0,Saturday,Day,101.23709382399997,True
4.78,22.0,29.08,1015.0,30.0,1.17,6.6,355.15,102993.53,17165.589,17.165589,GZWF,2025-11-08 13:02:45.302956,PREDICTION,2025-11-08 15:02:45.302956+02:00,15.0,Saturday,Day,63.890980920000004,True
2.62,331.0,26.53,1015.0,25.0,1.18,3.62,59.1,2955.1,492.517,0.492517,ZFWF,2025-11-08 13:02:45.325377,PREDICTION,2025-11-08 15:02:45.325377+02:00,15.0,Saturday,Day,10.61098952,True
5.38,354.0,27.1,1015.0,42.0,1.178,7.43,510.03,48962.87,8160.478,8.160478,WBWF,2025-11-08 13:02:50.155536,PREDICTION,2025-11-08 15:02:50.155536+02:00,15.0,Saturday,Day,91.71959360799998,True
4.39,22.0,29.08,1015.0,30.0,1.17,6.06,275.29,79832.78,13305.463,13.305463,GZWF,2025-11-08 13:02:50.355880,PREDICTION,2025-11-08 15:02:50.355880+02:00,15.0,Saturday,Day,49.49364361499999,True
2.48,331.0,26.53,1015.0,25.0,1.18,3.42,49.74,2487.09,414.514,0.414514,ZFWF,2025-11-08 13:02:50.418940,PREDICTION,2025-11-08 15:02:50.418940+02:00,15.0,Saturday,Day,8.99926528,True
5.46,354.0,27.1,1015.0,42.0,1.178,7.54,533.45,51211.13,8535.189,8.535189,WBWF,2025-11-08 13:03:00.074087,PREDICTION,2025-11-08 15:03:00.074087+02:00,15.0,Saturday,Day,95.87231690399999,True
4.61,22.0,29.08,1015.0,30.0,1.17,6.36,317.69,92130.11,15355.018,15.355018,GZWF,2025-11-08 13:03:00.191339,PREDICTION,2025-11-08 15:03:00.191339+02:00,15.0,Saturday,Day,57.31372588500001,True
2.66,331.0,26.53,1015.0,25.0,1.18,3.68,61.9,3094.93,515.822,0.515822,ZFWF,2025-11-08 13:03:00.202476,PREDICTION,2025-11-08 15:03:00.202476+02:00,15.0,Saturday,Day,11.104446640000003,True
5.46,354.0,27.1,1015.0,42.0,1.178,7.54,533.45,51211.13,8535.189,8.535189,WBWF,2025-11-08 13:03:05.099915,PREDICTION,2025-11-08 15:03:05.099915+02:00,15.0,Saturday,Day,95.87231690399999,True
4.61,22.0,29.08,1015.0,30.0,1.17,6.36,317.69,92130.11,15355.018,15.355018,GZWF,2025-11-08 13:03:05.307210,PREDICTION,2025-11-08 15:03:05.307210+02:00,15.0,Saturday,Day,57.31372588500001,True
2.66,331.0,26.53,1015.0,25.0,1.18,3.68,61.9,3094.93,515.822,0.515822,ZFWF,2025-11-08 13:03:05.323008,PREDICTION,2025-11-08 15:03:05.323008+02:00,15.0,Saturday,Day,11.104446640000003,True
5.41,354.0,27.1,1015.0,42.0,1.178,7.46,516.67,49599.99,8266.666,8.266666,WBWF,2025-11-08 13:03:10.118626,PREDICTION,2025-11-08 15:03:10.118626+02:00,15.0,Saturday,Day,93.26250796900001,True
4.8,22.0,29.08,1015.0,30.0,1.17,6.63,359.72,104319.75,17386.624,17.386624,GZWF,2025-11-08 13:03:10.302751,PREDICTION,2025-11-08 15:03:10.302751+02:00,15.0,Saturday,Day,64.69631999999999,True
2.76,331.0,26.53,1015.0,25.0,1.18,3.81,68.92,3445.88,574.313,0.574313,ZFWF,2025-11-08 13:03:10.317316,PREDICTION,2025-11-08 15:03:10.317316+02:00,15.0,Saturday,Day,12.404499839999998,True
5.73,354.0,27.1,1015.0,42.0,1.178,7.91,615.29,59067.82,9844.637,9.844637,WBWF,2025-11-08 13:03:20.077136,PREDICTION,2025-11-08 15:03:20.077136+02:00,15.0,Saturday,Day,110.81005251300002,True
4.7,22.0,29.08,1015.0,30.0,1.17,6.48,336.94,97711.96,16285.327,16.285327,GZWF,2025-11-08 13:03:20.233489,PREDICTION,2025-11-08 15:03:20.233489+02:00,15.0,Saturday,Day,60.736455,True
2.82,331.0,26.53,1015.0,25.0,1.18,3.89,73.56,3677.81,612.968,0.612968,ZFWF,2025-11-08 13:03:20.240146,PREDICTION,2025-11-08 15:03:20.240146+02:00,15.0,Saturday,Day,13.231203119999998,True
5.73,354.0,27.1,1015.0,42.0,1.178,7.91,615.29,59067.82,9844.637,9.844637,WBWF,2025-11-08 13:03:25.087264,PREDICTION,2025-11-08 15:03:25.087264+02:00,15.0,Saturday,Day,110.81005251300002,True
4.7,22.0,29.08,1015.0,30.0,1.17,6.48,336.94,97711.96,16285.327,16.285327,GZWF,2025-11-08 13:03:25.246890,PREDICTION,2025-11-08 15:03:25.246890+02:00,15.0,Saturday,Day,60.736455,True
2.82,331.0,26.53,1015.0,25.0,1.18,3.89,73.56,3677.81,612.968,0.612968,ZFWF,2025-11-08 13:03:25.258956,PREDICTION,2025-11-08 15:03:25.258956+02:00,15.0,Saturday,Day,13.231203119999998,True
5.83,354.0,27.1,1015.0,42.0,1.178,8.05,649.59,62360.73,10393.455,10.393455,WBWF,2025-11-08 13:03:35.080324,PREDICTION,2025-11-08 15:03:35.080324+02:00,15.0,Saturday,Day,116.713464043,True
4.8,22.0,29.08,1015.0,30.0,1.17,6.62,359.13,104148.61,17358.101,17.358101,GZWF,2025-11-08 13:03:35.225589,PREDICTION,2025-11-08 15:03:35.225589+02:00,15.0,Saturday,Day,64.69631999999999,True
2.5,331.0,26.53,1015.0,25.0,1.18,3.45,51.38,2569.07,428.179,0.428179,ZFWF,2025-11-08 13:03:35.236944,PREDICTION,2025-11-08 15:03:35.236944+02:00,15.0,Saturday,Day,9.21875,True
5.88,354.0,27.1,1015.0,42.0,1.178,8.11,663.63,63708.93,10618.156,10.618156,WBWF,2025-11-08 13:03:45.072451,PREDICTION,2025-11-08 15:03:45.072451+02:00,15.0,Saturday,Day,119.742211008,True
4.96,22.0,29.08,1015.0,30.0,1.17,6.84,396.15,114884.13,19147.355,19.147355,GZWF,2025-11-08 13:03:45.189050,PREDICTION,2025-11-08 15:03:45.189050+02:00,15.0,Saturday,Day,71.38400255999998,True
2.98,331.0,26.53,1015.0,25.0,1.18,4.11,86.39,4319.28,719.88,0.71988,ZFWF,2025-11-08 13:03:45.196215,PREDICTION,2025-11-08 15:03:45.196215+02:00,15.0,Saturday,Day,15.613519279999998,True
5.37,354.0,27.1,1015.0,42.0,1.178,7.42,507.62,48731.81,8121.968,8.121968,WBWF,2025-11-08 13:03:55.068789,PREDICTION,2025-11-08 15:03:55.068789+02:00,15.0,Saturday,Day,91.20909611699999,True
4.89,22.0,29.08,1015.0,30.0,1.17,6.75,379.94,110181.44,18363.574,18.363574,GZWF,2025-11-08 13:03:55.205362,PREDICTION,2025-11-08 15:03:55.205362+02:00,15.0,Saturday,Day,68.40414886499998,True
2.91,331.0,26.53,1015.0,25.0,1.18,4.02,80.8,4040.0,673.334,0.673334,ZFWF,2025-11-08 13:03:55.211964,PREDICTION,2025-11-08 15:03:55.211964+02:00,15.0,Saturday,Day,14.538880890000002,True
5.44,354.0,27.1,1015.0,42.0,1.178,7.5,525.29,50427.39,8404.566,8.404566,WBWF,2025-11-08 13:04:00.090691,PREDICTION,2025-11-08 15:04:00.090691+02:00,15.0,Saturday,Day,94.82262937600001,True
4.86,22.0,29.08,1015.0,30.0,1.17,6.7,372.36,107984.97,17997.495,17.997495,GZWF,2025-11-08 13:04:00.213645,PREDICTION,2025-11-08 15:04:00.213645+02:00,15.0,Saturday,Day,67.15288476,True
2.68,331.0,26.53,1015.0,25.0,1.18,3.7,63.14,3156.85,526.141,0.526141,ZFWF,2025-11-08 13:04:00.219363,PREDICTION,2025-11-08 15:04:00.219363+02:00,15.0,Saturday,Day,11.356810880000001,True
5.75,354.0,27.1,1015.0,42.0,1.178,7.94,621.64,59677.61,9946.268,9.946268,WBWF,2025-11-08 13:04:10.072019,PREDICTION,2025-11-08 15:04:10.072019+02:00,15.0,Saturday,Day,111.97442187499999,True
4.43,22.0,29.08,1015.0,30.0,1.17,6.12,283.42,82190.97,13698.496,13.698496,GZWF,2025-11-08 13:04:10.200211,PREDICTION,2025-11-08 15:04:10.200211+02:00,15.0,Saturday,Day,50.858909594999986,True
2.41,331.0,26.53,1015.0,25.0,1.18,3.33,45.86,2292.88,382.147,0.382147,ZFWF,2025-11-08 13:04:10.206216,PREDICTION,2025-11-08 15:04:10.206216+02:00,15.0,Saturday,Day,8.25853739,True
5.75,354.0,27.1,1015.0,42.0,1.178,7.94,621.64,59677.61,9946.268,9.946268,WBWF,2025-11-08 13:04:15.082995,PREDICTION,2025-11-08 15:04:15.082995+02:00,15.0,Saturday,Day,111.97442187499999,True
4.43,22.0,29.08,1015.0,30.0,1.17,6.12,283.42,82190.97,13698.496,13.698496,GZWF,2025-11-08 13:04:15.205213,PREDICTION,2025-11-08 15:04:15.205213+02:00,15.0,Saturday,Day,50.858909594999986,True
2.41,331.0,26.53,1015.0,25.0,1.18,3.33,45.86,2292.88,382.147,0.382147,ZFWF,2025-11-08 13:04:15.211494,PREDICTION,2025-11-08 15:04:15.211494+02:00,15.0,Saturday,Day,8.25853739,True
5.3,354.0,27.1,1015.0,42.0,1.178,7.31,486.27,46682.31,7780.384,7.780384,WBWF,2025-11-08 13:04:25.079963,PREDICTION,2025-11-08 15:04:25.079963+02:00,15.0,Saturday,Day,87.68855299999998,True
4.7,22.0,29.08,1015.0,30.0,1.17,6.49,337.72,97938.19,16323.032,16.323032,GZWF,2025-11-08 13:04:25.206186,PREDICTION,2025-11-08 15:04:25.206186+02:00,15.0,Saturday,Day,60.736455,True
2.58,331.0,26.53,1015.0,25.0,1.18,3.57,56.52,2825.8,470.966,0.470966,ZFWF,2025-11-08 13:04:25.211877,PREDICTION,2025-11-08 15:04:25.211877+02:00,15.0,Saturday,Day,10.132372080000001,True
5.52,354.0,27.1,1015.0,42.0,1.178,7.62,551.07,52903.19,8817.199,8.817199,WBWF,2025-11-08 13:04:35.072923,PREDICTION,2025-11-08 15:04:35.072923+02:00,15.0,Saturday,Day,99.06780211199998,True
4.85,22.0,29.08,1015.0,30.0,1.17,6.69,369.89,107267.58,17877.93,17.87793,GZWF,2025-11-08 13:04:35.206805,PREDICTION,2025-11-08 15:04:35.206805+02:00,15.0,Saturday,Day,66.73921312499998,True
2.52,331.0,26.53,1015.0,25.0,1.18,3.48,52.64,2631.76,438.627,0.438627,ZFWF,2025-11-08 13:04:35.228407,PREDICTION,2025-11-08 15:04:35.228407+02:00,15.0,Saturday,Day,9.44177472,True
5.38,354.0,27.1,1015.0,42.0,1.178,7.43,510.22,48980.71,8163.452,8.163452,WBWF,2025-11-08 13:04:40.078499,PREDICTION,2025-11-08 15:04:40.078499+02:00,15.0,Saturday,Day,91.71959360799998,True
4.74,22.0,29.08,1015.0,30.0,1.17,6.55,346.59,100510.35,16751.725,16.751725,GZWF,2025-11-08 13:04:40.193083,PREDICTION,2025-11-08 15:04:40.193083+02:00,15.0,Saturday,Day,62.30040804000001,True
2.59,331.0,26.53,1015.0,25.0,1.18,3.57,56.71,2835.67,472.611,0.472611,ZFWF,2025-11-08 13:04:40.199001,PREDICTION,2025-11-08 15:04:40.199001+02:00,15.0,Saturday,Day,10.250647609999998,True
5.74,354.0,27.1,1015.0,42.0,1.178,7.93,620.07,59527.15,9921.192,9.921192,WBWF,2025-11-08 13:04:50.065254,PREDICTION,2025-11-08 15:04:50.065254+02:00,15.0,Saturday,Day,111.391222936,True
4.93,22.0,29.08,1015.0,30.0,1.17,6.8,388.38,112630.03,18771.672,18.771672,GZWF,2025-11-08 13:04:50.181522,PREDICTION,2025-11-08 15:04:50.181522+02:00,15.0,Saturday,Day,70.09654684499998,True
2.45,331.0,26.53,1015.0,25.0,1.18,3.38,47.95,2397.72,399.619,0.399619,ZFWF,2025-11-08 13:04:50.186727,PREDICTION,2025-11-08 15:04:50.186727+02:00,15.0,Saturday,Day,8.676613750000001,True
5.74,354.0,27.1,1015.0,42.0,1.178,7.93,620.07,59527.15,9921.192,9.921192,WBWF,2025-11-08 13:04:55.078987,PREDICTION,2025-11-08 15:04:55.078987+02:00,15.0,Saturday,Day,111.391222936,True
4.93,22.0,29.08,1015.0,30.0,1.17,6.8,388.38,112630.03,18771.672,18.771672,GZWF,2025-11-08 13:04:55.196450,PREDICTION,2025-11-08 15:04:55.196450+02:00,15.0,Saturday,Day,70.09654684499998,True
2.45,331.0,26.53,1015.0,25.0,1.18,3.38,47.95,2397.72,399.619,0.399619,ZFWF,2025-11-08 13:04:55.201617,PREDICTION,2025-11-08 15:04:55.201617+02:00,15.0,Saturday,Day,8.676613750000001,True
5.55,354.0,27.1,1015.0,42.0,1.178,7.66,558.36,53602.49,8933.749,8.933749,WBWF,2025-11-08 13:05:05.066914,PREDICTION,2025-11-08 15:05:05.066914+02:00,15.0,Saturday,Day,100.69183237499999,True
4.67,22.0,29.08,1015.0,30.0,1.17,6.45,331.99,96278.24,16046.373,16.046373,GZWF,2025-11-08 13:05:05.180648,PREDICTION,2025-11-08 15:05:05.180648+02:00,15.0,Saturday,Day,59.58082435499999,True
2.71,331.0,26.53,1015.0,25.0,1.18,3.75,65.48,3274.17,545.695,0.545695,ZFWF,2025-11-08 13:05:05.188013,PREDICTION,2025-11-08 15:05:05.188013+02:00,15.0,Saturday,Day,11.74248149,True
5.47,354.0,27.1,1015.0,42.0,1.178,7.56,536.44,51498.5,8583.083,8.583083,WBWF,2025-11-08 13:05:10.073718,PREDICTION,2025-11-08 15:05:10.073718+02:00,15.0,Saturday,Day,96.40005324699999,True
4.36,22.0,29.08,1015.0,30.0,1.17,6.02,269.39,78122.98,13020.496,13.020496,GZWF,2025-11-08 13:05:10.204159,PREDICTION,2025-11-08 15:05:10.204159+02:00,15.0,Saturday,Day,48.48588576,True
2.62,331.0,26.53,1015.0,25.0,1.18,3.62,59.2,2959.83,493.305,0.493305,ZFWF,2025-11-08 13:05:10.209550,PREDICTION,2025-11-08 15:05:10.209550+02:00,15.0,Saturday,Day,10.61098952,True
5.5,354.0,27.1,1015.0,42.0,1.178,7.59,544.13,52236.52,8706.086,8.706086,WBWF,2025-11-08 13:05:20.064099,PREDICTION,2025-11-08 15:05:20.064099+02:00,15.0,Saturday,Day,97.994875,True
4.59,22.0,29.08,1015.0,30.0,1.17,6.34,314.34,91158.32,15193.053,15.193053,GZWF,2025-11-08 13:05:20.189168,PREDICTION,2025-11-08 15:05:20.189168+02:00,15.0,Saturday,Day,56.57100871499999,True
2.81,331.0,26.53,1015.0,25.0,1.18,3.88,72.65,3632.71,605.452,0.605452,ZFWF,2025-11-08 13:05:20.194518,PREDICTION,2025-11-08 15:05:20.194518+02:00,15.0,Saturday,Day,13.09094419,True
5.5,354.0,27.1,1015.0,42.0,1.178,7.59,544.13,52236.52,8706.086,8.706086,WBWF,2025-11-08 13:05:25.079109,PREDICTION,2025-11-08 15:05:25.079109+02:00,15.0,Saturday,Day,97.994875,True
4.59,22.0,29.08,1015.0,30.0,1.17,6.34,314.34,91158.32,15193.053,15.193053,GZWF,2025-11-08 13:05:25.192687,PREDICTION,2025-11-08 15:05:25.192687+02:00,15.0,Saturday,Day,56.57100871499999,True
2.81,331.0,26.53,1015.0,25.0,1.18,3.88,72.65,3632.71,605.452,0.605452,ZFWF,2025-11-08 13:05:25.199111,PREDICTION,2025-11-08 15:05:25.199111+02:00,15.0,Saturday,Day,13.09094419,True
5.41,354.0,27.1,1015.0,42.0,1.178,7.46,516.74,49607.51,8267.918,8.267918,WBWF,2025-11-08 13:05:35.075630,PREDICTION,2025-11-08 15:05:35.075630+02:00,15.0,Saturday,Day,93.26250796900001,True
4.61,22.0,29.08,1015.0,30.0,1.17,6.36,317.9,92190.27,15365.045,15.365045,GZWF,2025-11-08 13:05:35.200793,PREDICTION,2025-11-08 15:05:35.200793+02:00,15.0,Saturday,Day,57.31372588500001,True
2.71,331.0,26.53,1015.0,25.0,1.18,3.74,64.98,3248.92,541.487,0.541487,ZFWF,2025-11-08 13:05:35.206440,PREDICTION,2025-11-08 15:05:35.206440+02:00,15.0,Saturday,Day,11.74248149,True
5.81,354.0,27.1,1015.0,42.0,1.178,8.02,641.36,61570.85,10261.808,10.261808,WBWF,2025-11-08 13:05:45.073962,PREDICTION,2025-11-08 15:05:45.073962+02:00,15.0,Saturday,Day,115.51641224899997,True
4.73,22.0,29.08,1015.0,30.0,1.17,6.53,344.63,99942.7,16657.116,16.657116,GZWF,2025-11-08 13:05:45.200851,PREDICTION,2025-11-08 15:05:45.200851+02:00,15.0,Saturday,Day,61.906932945000015,True
2.92,331.0,26.53,1015.0,25.0,1.18,4.03,81.45,4072.25,678.709,0.678709,ZFWF,2025-11-08 13:05:45.207473,PREDICTION,2025-11-08 15:05:45.207473+02:00,15.0,Saturday,Day,14.689281919999997,True
5.63,354.0,27.1,1015.0,42.0,1.178,7.77,583.89,56053.11,9342.185,9.342185,WBWF,2025-11-08 13:05:50.081004,PREDICTION,2025-11-08 15:05:50.081004+02:00,15.0,Saturday,Day,105.10913918299998,True
