timestamp,station_id,data_source,temperature_C,panel_temperature_C,solar_irradiance_Wm2,effective_efficiency,power_kW,energy_kWh_10min
2025-11-28 14:08:56.412863+00:00,KOSPP,PREDICTION,29.09,35.24,78.94,0.177,10076.92,1679.49,100,1014,19
2025-11-28 14:08:56.493416+00:00,ZFSPP,PREDICTION,22.85,27.88,60.46,0.182,992.38,165.4,100,1016,41
2025-11-28 14:09:49.433226+00:00,BSPP,PREDICTION,28.92,35.18,43.57,0.177,45925.2,7654.2,99,1014,19
2025-11-28 14:09:51.501884+00:00,KOSPP,PREDICTION,29.09,34.83,59.31,0.177,7571.71,1261.95,100,1014,19
2025-11-28 14:09:51.586917+00:00,ZFSPP,PREDICTION,22.85,29.6,92.02,0.182,1510.35,251.73,100,1016,41
2025-11-28 14:10:49.577823+00:00,BSPP,API,28.92,35.77,50,0.177,52699.32,8783.22,99,1014,19
2025-11-28 14:10:51.577233+00:00,KOSPP,API,29.09,34.27,50,0.177,6382.82,1063.8,100,1014,19
2025-11-28 14:10:51.811939+00:00,ZFSPP,API,22.85,27.73,50,0.182,820.68,136.78,100,1016,41
2025-11-28 14:10:51.904372+00:00,BSPP,PREDICTION,28.92,33.41,20.8,0.177,21918.67,3653.11,99,1014,19
2025-11-28 14:10:52.004096+00:00,KOSPP,PREDICTION,29.09,36.32,81.36,0.177,10386.23,1731.04,100,1014,19
2025-11-28 14:10:52.095678+00:00,ZFSPP,PREDICTION,22.85,28.87,46.37,0.182,761.16,126.86,100,1016,41
2025-11-28 14:11:49.425392+00:00,BSPP,PREDICTION,28.92,33.73,73.43,0.177,77391.86,12898.64,99,1014,19
2025-11-28 14:11:51.408702+00:00,KOSPP,PREDICTION,29.09,36.02,48.14,0.177,6145.29,1024.21,100,1014,19
2025-11-28 14:11:51.537491+00:00,ZFSPP,PREDICTION,22.85,29.17,80.45,0.182,1320.48,220.08,100,1016,41
2025-11-28 14:12:49.418386+00:00,BSPP,PREDICTION,28.92,35.27,31.45,0.177,33150.58,5525.1,99,1014,19
2025-11-28 14:12:51.455258+00:00,KOSPP,PREDICTION,29.09,32.63,24.8,0.177,3166.05,527.67,100,1014,19
2025-11-28 14:12:51.541705+00:00,ZFSPP,PREDICTION,22.85,28.74,80.71,0.182,1324.69,220.78,100,1016,41
2025-11-28 14:13:49.422959+00:00,BSPP,PREDICTION,28.92,33.38,21.79,0.177,22966.53,3827.75,99,1014,19
2025-11-28 14:13:51.487803+00:00,KOSPP,PREDICTION,29.09,35.72,16.69,0.177,2130.12,355.02,100,1014,19
2025-11-28 14:13:51.562813+00:00,ZFSPP,PREDICTION,22.85,28.36,34.95,0.182,573.59,95.6,100,1016,41
2025-11-28 14:14:49.423458+00:00,BSPP,PREDICTION,28.92,33.9,60.69,0.177,63966.31,10661.05,99,1014,19
2025-11-28 14:14:51.508114+00:00,KOSPP,PREDICTION,29.09,32.68,31.29,0.177,3994.58,665.76,100,1014,19
2025-11-28 14:14:51.582828+00:00,ZFSPP,PREDICTION,22.85,27.9,77.97,0.182,1279.74,213.29,100,1016,41
2025-11-28 14:15:49.422047+00:00,BSPP,PREDICTION,28.92,32.33,94.43,0.177,99527.12,16587.85,99,1014,19
2025-11-28 14:15:51.482193+00:00,KOSPP,PREDICTION,29.09,36.68,87.97,0.177,11229.98,1871.66,100,1014,19
2025-11-28 14:15:51.588892+00:00,ZFSPP,PREDICTION,22.85,30.21,46.11,0.182,756.81,126.14,100,1016,41
2025-11-28 14:16:49.430706+00:00,BSPP,PREDICTION,28.92,34.72,92.26,0.177,97239.67,16206.61,99,1014,19
2025-11-28 14:16:51.342802+00:00,KOSPP,PREDICTION,29.09,33.94,75.37,0.177,9621.57,1603.59,100,1014,19
2025-11-28 14:16:51.422002+00:00,ZFSPP,PREDICTION,22.85,28.39,51.34,0.182,842.73,140.45,100,1016,41
2025-11-28 14:17:49.421823+00:00,BSPP,PREDICTION,28.92,33.5,61.57,0.177,64890.31,10815.05,99,1014,19
2025-11-28 14:17:51.471772+00:00,KOSPP,PREDICTION,29.09,35.01,95.23,0.177,12156.81,2026.13,100,1014,19
2025-11-28 14:17:51.554744+00:00,ZFSPP,PREDICTION,22.85,28.35,39.86,0.182,654.2,109.03,100,1016,41
2025-11-28 14:18:49.433473+00:00,BSPP,PREDICTION,28.92,36.67,52.9,0.177,55752.49,9292.08,99,1014,19
2025-11-28 14:18:51.451148+00:00,KOSPP,PREDICTION,29.09,33.91,70.43,0.177,8990.95,1498.49,100,1014,19
2025-11-28 14:18:51.534140+00:00,ZFSPP,PREDICTION,22.85,27.01,15.13,0.182,248.35,41.39,100,1016,41
2025-11-28 14:19:49.428775+00:00,BSPP,PREDICTION,28.92,33.28,34.06,0.177,35898.97,5983.16,99,1014,19
2025-11-28 14:19:51.370930+00:00,KOSPP,PREDICTION,29.09,32.52,11.98,0.177,1528.94,254.82,100,1014,19
2025-11-28 14:19:51.452538+00:00,ZFSPP,PREDICTION,22.85,28.11,93.47,0.182,1534.21,255.7,100,1016,41
2025-11-28 14:20:31.355177+00:00,BSPP,PREDICTION,28.92,35.35,7.86,0.177,8286.72,1381.12,99,1014,19
2025-11-28 14:20:33.273023+00:00,KOSPP,PREDICTION,29.09,34.12,61.11,0.177,7801.72,1300.29,100,1014,19
2025-11-28 14:20:33.356630+00:00,ZFSPP,PREDICTION,22.85,30.71,68.73,0.182,1128.08,188.01,100,1016,41
2025-11-28 14:20:36.473676+00:00,BSPP,PREDICTION,28.92,35.35,7.86,0.177,8286.72,1381.12,99,1014,19
2025-11-28 14:20:38.383795+00:00,KOSPP,PREDICTION,29.09,34.12,61.11,0.177,7801.72,1300.29,100,1014,19
2025-11-28 14:20:38.466896+00:00,ZFSPP,PREDICTION,22.85,30.71,68.73,0.182,1128.08,188.01,100,1016,41
2025-11-28 14:20:41.475281+00:00,BSPP,PREDICTION,28.92,31.99,12.19,0.177,12852.74,2142.12,99,1014,19
2025-11-28 14:20:43.473203+00:00,KOSPP,PREDICTION,29.09,34.74,58.15,0.177,7423.53,1237.25,100,1014,19
2025-11-28 14:20:43.554613+00:00,ZFSPP,PREDICTION,22.85,26.91,53.38,0.182,876.18,146.03,100,1016,41
2025-11-28 14:20:51.637703+00:00,BSPP,API,28.92,34.13,50,0.177,52699.32,8783.22,99,1014,19
2025-11-28 14:20:53.737270+00:00,KOSPP,API,29.09,36.88,50,0.177,6382.82,1063.8,100,1014,19
2025-11-28 14:20:54.000130+00:00,ZFSPP,API,22.85,26.96,50,0.182,820.68,136.78,100,1016,41
2025-11-28 14:20:54.083413+00:00,BSPP,PREDICTION,28.92,34.27,33.97,0.177,35801.24,5966.87,99,1014,19
2025-11-28 14:20:54.162872+00:00,KOSPP,PREDICTION,29.09,36.83,57.27,0.177,7310.28,1218.38,100,1014,19
2025-11-28 14:20:54.240303+00:00,ZFSPP,PREDICTION,22.85,28.06,36.02,0.182,591.26,98.54,100,1016,41
2025-11-28 14:21:01.469722+00:00,BSPP,PREDICTION,28.92,35.42,26.67,0.177,28107.86,4684.64,99,1014,19
2025-11-28 14:21:03.295949+00:00,KOSPP,PREDICTION,29.09,33.64,84.77,0.177,10821.05,1803.51,100,1014,19
2025-11-28 14:21:03.373693+00:00,ZFSPP,PREDICTION,22.85,26.44,98.87,0.182,1622.82,270.47,100,1016,41
2025-11-28 14:21:06.475031+00:00,BSPP,PREDICTION,28.92,35.42,26.67,0.177,28107.86,4684.64,99,1014,19
2025-11-28 14:21:08.332842+00:00,KOSPP,PREDICTION,29.09,33.64,84.77,0.177,10821.05,1803.51,100,1014,19
2025-11-28 14:21:08.412113+00:00,ZFSPP,PREDICTION,22.85,26.44,98.87,0.182,1622.82,270.47,100,1016,41
2025-11-28 14:21:16.473646+00:00,BSPP,PREDICTION,28.92,35.43,14.78,0.177,15577.32,2596.22,99,1014,19
2025-11-28 14:21:18.324460+00:00,KOSPP,PREDICTION,29.09,35.17,32.77,0.177,4183.52,697.25,100,1014,19
2025-11-28 14:21:18.405518+00:00,ZFSPP,PREDICTION,22.85,30.81,77.64,0.182,1274.39,212.4,100,1016,41
2025-11-28 14:21:21.474243+00:00,BSPP,PREDICTION,28.92,32.42,67.28,0.177,70913.68,11818.95,99,1014,19
2025-11-28 14:21:23.327757+00:00,KOSPP,PREDICTION,29.09,33.18,55.05,0.177,7027.42,1171.24,100,1014,19
2025-11-28 14:21:23.415481+00:00,ZFSPP,PREDICTION,22.85,29.69,31.46,0.182,516.41,86.07,100,1016,41
2025-11-28 14:21:27.378287+00:00,BSPP,PREDICTION,28.92,32.42,67.28,0.177,70913.68,11818.95,99,1014,19
2025-11-28 14:21:29.165698+00:00,KOSPP,PREDICTION,29.09,33.18,55.05,0.177,7027.42,1171.24,100,1014,19
2025-11-28 14:21:29.243768+00:00,ZFSPP,PREDICTION,22.85,29.69,31.46,0.182,516.41,86.07,100,1016,41
2025-11-28 14:21:32.378601+00:00,BSPP,PREDICTION,28.92,33.07,24.54,0.177,25861.89,4310.32,99,1014,19
2025-11-28 14:21:34.214411+00:00,KOSPP,PREDICTION,29.09,36.67,34.22,0.177,4368.22,728.04,100,1014,19
2025-11-28 14:21:34.295308+00:00,ZFSPP,PREDICTION,22.85,27.13,14.55,0.182,238.76,39.79,100,1016,41
2025-11-28 14:21:37.380303+00:00,BSPP,PREDICTION,28.92,33.07,24.54,0.177,25861.89,4310.32,99,1014,19
2025-11-28 14:21:39.467241+00:00,KOSPP,PREDICTION,29.09,36.67,34.22,0.177,4368.22,728.04,100,1014,19
2025-11-28 14:21:39.558942+00:00,ZFSPP,PREDICTION,22.85,27.13,14.55,0.182,238.76,39.79,100,1016,41
2025-11-28 14:21:42.387880+00:00,BSPP,PREDICTION,28.92,36.11,42.82,0.177,45133.25,7522.21,99,1014,19
2025-11-28 14:21:44.395843+00:00,KOSPP,PREDICTION,29.09,33.17,45.63,0.177,5825.12,970.85,100,1014,19
2025-11-28 14:21:44.488911+00:00,ZFSPP,PREDICTION,22.85,30.56,39.71,0.182,651.76,108.63,100,1016,41
2025-11-28 14:21:52.374120+00:00,BSPP,PREDICTION,28.92,35.66,61.78,0.177,65113.44,10852.24,99,1014,19
2025-11-28 14:21:54.232407+00:00,KOSPP,PREDICTION,29.09,32.33,4.64,0.177,592.36,98.73,100,1014,19
2025-11-28 14:21:54.309101+00:00,ZFSPP,PREDICTION,22.85,29.71,85.84,0.182,1408.88,234.81,100,1016,41
2025-11-28 14:22:02.383608+00:00,BSPP,PREDICTION,28.92,32.84,67.81,0.177,71467.73,11911.29,99,1014,19
2025-11-28 14:22:03.812174+00:00,KOSPP,PREDICTION,29.09,36.08,37.86,0.177,4832.76,805.46,100,1014,19
2025-11-28 14:22:03.894056+00:00,ZFSPP,PREDICTION,22.85,29.94,25.4,0.182,416.91,69.49,100,1016,41
2025-11-28 14:22:07.385224+00:00,BSPP,PREDICTION,28.92,32.84,67.81,0.177,71467.73,11911.29,99,1014,19
2025-11-28 14:22:08.815400+00:00,KOSPP,PREDICTION,29.09,36.08,37.86,0.177,4832.76,805.46,100,1014,19
2025-11-28 14:22:08.904249+00:00,ZFSPP,PREDICTION,22.85,29.94,25.4,0.182,416.91,69.49,100,1016,41
2025-11-28 14:22:17.374017+00:00,BSPP,PREDICTION,28.92,32.0,55.04,0.177,58006.78,9667.8,99,1014,19
2025-11-28 14:22:18.788865+00:00,KOSPP,PREDICTION,29.09,33.69,71.92,0.177,9181.28,1530.21,100,1014,19
2025-11-28 14:22:18.872004+00:00,ZFSPP,PREDICTION,22.85,27.2,56.81,0.182,932.4,155.4,100,1016,41
2025-11-28 14:22:22.380915+00:00,BSPP,PREDICTION,28.92,33.15,60.82,0.177,64105.43,10684.24,99,1014,19
2025-11-28 14:22:23.691498+00:00,KOSPP,PREDICTION,29.09,34.84,5.82,0.177,742.74,123.79,100,1014,19
2025-11-28 14:22:23.768354+00:00,ZFSPP,PREDICTION,22.85,26.82,23.12,0.182,379.47,63.25,100,1016,41
2025-11-28 14:22:49.428389+00:00,BSPP,PREDICTION,28.92,36.13,9.42,0.177,9930.36,1655.06,99,1014,19
2025-11-28 14:22:50.936451+00:00,KOSPP,PREDICTION,29.09,36.05,26.75,0.177,3414.47,569.08,100,1014,19
2025-11-28 14:22:51.031232+00:00,ZFSPP,PREDICTION,22.85,26.35,75.07,0.182,1232.11,205.35,100,1016,41
2025-11-28 14:23:49.423708+00:00,BSPP,PREDICTION,28.92,35.14,0.06,0.177,67.43,11.24,99,1014,19
2025-11-28 14:23:50.916879+00:00,KOSPP,PREDICTION,29.09,35.29,30.45,0.177,3886.72,647.79,100,1014,19
2025-11-28 14:23:50.992690+00:00,ZFSPP,PREDICTION,22.85,26.28,42.44,0.182,696.59,116.1,100,1016,41
2025-11-28 14:24:49.423053+00:00,BSPP,PREDICTION,28.92,32.05,41.7,0.177,43946.35,7324.39,99,1014,19
2025-11-28 14:24:51.003796+00:00,KOSPP,PREDICTION,29.09,34.5,55.27,0.177,7055.97,1176.0,100,1014,19
2025-11-28 14:24:51.079599+00:00,ZFSPP,PREDICTION,22.85,30.1,31.87,0.182,523.07,87.18,100,1016,41
2025-11-28 14:25:49.416243+00:00,BSPP,PREDICTION,28.92,32.25,19.08,0.177,20106.39,3351.06,99,1014,19
2025-11-28 14:25:51.253609+00:00,KOSPP,PREDICTION,29.09,32.84,1.7,0.177,216.96,36.16,100,1014,19
2025-11-28 14:25:51.334444+00:00,ZFSPP,PREDICTION,22.85,28.58,45.73,0.182,750.57,125.09,100,1016,41
2025-11-28 14:26:49.412033+00:00,BSPP,PREDICTION,28.92,33.21,0.81,0.177,851.64,141.94,99,1014,19
2025-11-28 14:26:51.577738+00:00,KOSPP,PREDICTION,29.09,35.49,73.4,0.177,9370.38,1561.73,100,1014,19
2025-11-28 14:26:51.666658+00:00,ZFSPP,PREDICTION,22.85,25.98,22.39,0.182,367.47,61.24,100,1016,41
2025-11-28 14:27:49.418516+00:00,BSPP,PREDICTION,28.92,35.99,73.62,0.177,77593.19,12932.2,99,1014,19
2025-11-28 14:27:51.431631+00:00,KOSPP,PREDICTION,29.09,36.33,77.33,0.177,9871.22,1645.2,100,1014,19
2025-11-28 14:27:51.550361+00:00,ZFSPP,PREDICTION,22.85,27.38,35.06,0.182,575.49,95.91,100,1016,41
2025-11-28 14:28:49.417918+00:00,BSPP,PREDICTION,28.92,33.14,98.88,0.177,104220.32,17370.05,99,1014,19
2025-11-28 14:28:51.506392+00:00,KOSPP,PREDICTION,29.09,35.19,55.29,0.177,7058.03,1176.34,100,1014,19
2025-11-28 14:28:51.592046+00:00,ZFSPP,PREDICTION,22.85,30.1,55.17,0.182,905.54,150.92,100,1016,41
2025-11-28 14:29:49.412691+00:00,BSPP,PREDICTION,28.92,35.35,17.81,0.177,18772.64,3128.77,99,1014,19
2025-11-28 14:29:51.390418+00:00,KOSPP,PREDICTION,29.09,33.13,56.81,0.177,7252.23,1208.71,100,1014,19
2025-11-28 14:29:51.475300+00:00,ZFSPP,PREDICTION,22.85,26.21,79.35,0.182,1302.38,217.06,100,1016,41
2025-11-28 14:30:49.419624+00:00,BSPP,PREDICTION,28.92,33.13,19.22,0.177,20253.26,3375.54,99,1014,19
2025-11-28 14:30:51.265460+00:00,KOSPP,PREDICTION,29.09,36.46,37.8,0.177,4825.49,804.25,100,1014,19
2025-11-28 14:30:51.355900+00:00,ZFSPP,PREDICTION,22.85,27.26,84.26,0.182,1383.05,230.51,100,1016,41
2025-11-28 14:30:52.845660+00:00,BSPP,API,26.21,32.01,260.0,0.179,277438.33,46239.72,74,1014,21
2025-11-28 14:30:54.814410+00:00,KOSPP,API,26.57,33.51,229.99999999999997,0.179,29700.18,4950.03,77,1014,20
2025-11-28 14:30:55.057005+00:00,ZFSPP,API,21.22,28.97,50,0.183,826.64,137.77,100,1016,47
2025-11-28 14:31:49.421502+00:00,BSPP,PREDICTION,26.21,31.52,284.13,0.179,303190.94,50531.82,74,1014,21
2025-11-28 14:31:51.556855+00:00,KOSPP,PREDICTION,26.57,33.19,190.34,0.179,24578.75,4096.46,77,1014,20
2025-11-28 14:31:51.642654+00:00,ZFSPP,PREDICTION,21.22,26.48,37.12,0.183,613.74,102.29,100,1016,47
2025-11-28 14:32:49.426183+00:00,BSPP,PREDICTION,26.21,31.28,234.03,0.179,249730.74,41621.79,74,1014,21
2025-11-28 14:32:51.482703+00:00,KOSPP,PREDICTION,26.57,33.2,207.41,0.179,26782.69,4463.78,77,1014,20
2025-11-28 14:32:51.573807+00:00,ZFSPP,PREDICTION,21.22,29.18,70.54,0.183,1166.14,194.36,100,1016,47
2025-11-28 14:33:49.423712+00:00,BSPP,PREDICTION,26.21,29.3,303.42,0.179,323771.44,53961.91,74,1014,21
2025-11-28 14:33:51.487563+00:00,KOSPP,PREDICTION,26.57,32.28,204.82,0.179,26449.28,4408.21,77,1014,20
2025-11-28 14:33:51.580246+00:00,ZFSPP,PREDICTION,21.22,28.58,50.05,0.183,827.5,137.92,100,1016,47
2025-11-28 14:34:49.417492+00:00,BSPP,PREDICTION,26.21,33.99,276.05,0.179,294563.89,49093.98,74,1014,21
2025-11-28 14:34:51.421049+00:00,KOSPP,PREDICTION,26.57,33.02,214.71,0.179,27725.24,4620.87,77,1014,20
2025-11-28 14:34:51.497821+00:00,ZFSPP,PREDICTION,21.22,27.44,58.74,0.183,971.08,161.85,100,1016,47
2025-11-28 14:35:49.406120+00:00,BSPP,PREDICTION,26.21,33.23,272.51,0.179,290784.04,48464.01,74,1014,21
2025-11-28 14:35:51.458733+00:00,KOSPP,PREDICTION,26.57,34.03,226.28,0.179,29219.78,4869.96,77,1014,20
2025-11-28 14:35:51.540979+00:00,ZFSPP,PREDICTION,21.22,28.72,79.39,0.183,1312.57,218.76,100,1016,47
2025-11-28 14:36:49.419062+00:00,BSPP,PREDICTION,26.21,29.27,241.82,0.179,258042.49,43007.08,74,1014,21
2025-11-28 14:36:51.288407+00:00,KOSPP,PREDICTION,26.57,31.16,244.57,0.179,31582.1,5263.68,77,1014,20
2025-11-28 14:36:51.374925+00:00,ZFSPP,PREDICTION,21.22,26.48,46.17,0.183,763.29,127.21,100,1016,47
2025-11-28 14:37:49.425421+00:00,BSPP,PREDICTION,26.21,29.91,234.48,0.179,250204.25,41700.71,74,1014,21
2025-11-28 14:37:51.572196+00:00,KOSPP,PREDICTION,26.57,30.93,211.85,0.179,27356.71,4559.45,77,1014,20
2025-11-28 14:37:51.656697+00:00,ZFSPP,PREDICTION,21.22,24.5,80.13,0.183,1324.79,220.8,100,1016,47
2025-11-28 14:38:49.410719+00:00,BSPP,PREDICTION,26.21,30.34,229.08,0.179,244445.83,40740.97,74,1014,21
2025-11-28 14:38:51.397601+00:00,KOSPP,PREDICTION,26.57,33.43,212.47,0.179,27436.98,4572.83,77,1014,20
2025-11-28 14:38:51.478426+00:00,ZFSPP,PREDICTION,21.22,26.07,51.26,0.183,847.45,141.24,100,1016,47
2025-11-28 14:39:49.416882+00:00,BSPP,PREDICTION,26.21,33.27,215.66,0.179,230124.68,38354.11,74,1014,21
2025-11-28 14:39:51.381853+00:00,KOSPP,PREDICTION,26.57,29.7,227.25,0.179,29345.39,4890.9,77,1014,20
2025-11-28 14:39:51.462687+00:00,ZFSPP,PREDICTION,21.22,25.85,68.21,0.183,1127.68,187.95,100,1016,47
2025-11-29 12:20:25.664801+00:00,BSPP,API,30.14,33.36,219.99999999999997,0.176,230581.13,38430.19,78,1012,18
2025-11-29 12:20:28.524404+00:00,KOSPP,API,30.29,38.27,180.00000000000006,0.176,22851.75,3808.62,82,1012,18
2025-11-29 12:20:28.765042+00:00,ZFSPP,API,24.52,29.73,50,0.18,814.57,135.76,100,1015,35
2025-11-29 12:20:28.860815+00:00,BSPP,PREDICTION,30.14,38.11,251.39,0.176,263480.84,43913.47,78,1012,18
2025-11-29 12:20:28.954623+00:00,KOSPP,PREDICTION,30.29,36.49,176.39,0.176,22393.02,3732.17,82,1012,18
2025-11-29 12:20:29.047677+00:00,ZFSPP,PREDICTION,24.52,28.03,48.63,0.18,792.24,132.04,100,1015,35
2025-11-29 12:20:41.241902+00:00,BSPP,PREDICTION,30.14,34.53,181.26,0.176,189979.2,31663.2,78,1012,18
2025-11-29 12:20:43.887904+00:00,KOSPP,PREDICTION,30.29,33.95,183.6,0.176,23309.12,3884.85,82,1012,18
2025-11-29 12:20:43.979465+00:00,ZFSPP,PREDICTION,24.52,32.02,44.18,0.18,719.69,119.95,100,1015,35
2025-11-29 12:20:51.231871+00:00,BSPP,PREDICTION,30.14,37.68,197.29,0.176,206775.51,34462.58,78,1012,18
2025-11-29 12:20:53.542185+00:00,KOSPP,PREDICTION,30.29,34.85,183.38,0.176,23280.82,3880.14,82,1012,18
2025-11-29 12:20:53.638958+00:00,ZFSPP,PREDICTION,24.52,31.61,31.81,0.18,518.18,86.36,100,1015,35
2025-11-29 12:20:56.237946+00:00,BSPP,PREDICTION,30.14,37.68,197.29,0.176,206775.51,34462.58,78,1012,18
2025-11-29 12:20:58.836728+00:00,KOSPP,PREDICTION,30.29,34.85,183.38,0.176,23280.82,3880.14,82,1012,18
2025-11-29 12:20:58.928403+00:00,ZFSPP,PREDICTION,24.52,31.61,31.81,0.18,518.18,86.36,100,1015,35
2025-11-29 12:21:06.230075+00:00,BSPP,PREDICTION,30.14,35.2,214.73,0.176,225057.55,37509.59,78,1012,18
2025-11-29 12:21:08.251998+00:00,KOSPP,PREDICTION,30.29,37.28,187.44,0.176,23795.77,3965.96,82,1012,18
2025-11-29 12:21:08.340758+00:00,ZFSPP,PREDICTION,24.52,30.17,61.18,0.18,996.66,166.11,100,1015,35
2025-11-29 12:21:12.761382+00:00,BSPP,PREDICTION,30.14,34.89,180.96,0.176,189667.6,31611.27,78,1012,18
2025-11-29 12:21:15.032326+00:00,KOSPP,PREDICTION,30.29,34.44,218.74,0.176,27769.61,4628.27,82,1012,18
2025-11-29 12:21:15.122367+00:00,ZFSPP,PREDICTION,24.52,30.02,50.18,0.18,817.54,136.26,100,1015,35
2025-11-29 12:21:17.762231+00:00,BSPP,PREDICTION,30.14,34.89,180.96,0.176,189667.6,31611.27,78,1012,18
2025-11-29 12:21:19.956974+00:00,KOSPP,PREDICTION,30.29,34.44,218.74,0.176,27769.61,4628.27,82,1012,18
2025-11-29 12:21:20.050860+00:00,ZFSPP,PREDICTION,24.52,28.49,57.55,0.18,937.5,156.25,100,1015,35
2025-11-29 12:21:22.764431+00:00,BSPP,PREDICTION,30.14,37.82,172.29,0.176,180574.32,30095.72,78,1012,18
2025-11-29 12:21:25.135133+00:00,KOSPP,PREDICTION,30.29,38.07,144.98,0.176,18405.9,3067.65,82,1012,18
2025-11-29 12:21:25.253735+00:00,ZFSPP,PREDICTION,24.52,28.49,57.55,0.18,937.5,156.25,100,1015,35
2025-11-29 12:21:32.758165+00:00,BSPP,PREDICTION,30.14,35.35,199.61,0.176,209205.77,34867.63,78,1012,18
2025-11-29 12:21:35.256727+00:00,KOSPP,PREDICTION,30.29,35.09,154.81,0.176,19653.44,3275.57,82,1012,18
2025-11-29 12:21:35.351521+00:00,ZFSPP,PREDICTION,24.52,31.4,34.68,0.18,565.06,94.18,100,1015,35
2025-11-29 12:21:43.284800+00:00,BSPP,PREDICTION,30.14,34.8,232.08,0.176,243247.11,40541.19,78,1012,18
2025-11-29 12:21:45.327287+00:00,KOSPP,PREDICTION,30.29,33.34,157.46,0.176,19989.78,3331.63,82,1012,18
2025-11-29 12:21:45.413132+00:00,ZFSPP,PREDICTION,24.52,32.36,16.46,0.18,268.08,44.68,100,1015,35
2025-11-29 12:21:53.268176+00:00,BSPP,PREDICTION,30.14,34.86,171.85,0.176,180115.99,30019.33,78,1012,18
2025-11-29 12:21:55.373240+00:00,KOSPP,PREDICTION,30.29,36.99,140.7,0.176,17863.07,2977.18,82,1012,18
2025-11-29 12:21:55.453199+00:00,ZFSPP,PREDICTION,24.52,30.04,33.53,0.18,546.33,91.05,100,1015,35
2025-11-29 12:21:58.279674+00:00,BSPP,PREDICTION,30.14,34.86,171.85,0.176,180115.99,30019.33,78,1012,18
2025-11-29 12:22:00.257809+00:00,KOSPP,PREDICTION,30.29,35.35,186.76,0.176,23709.89,3951.65,82,1012,18
2025-11-29 12:22:00.339556+00:00,ZFSPP,PREDICTION,24.52,32.42,64.2,0.18,1045.92,174.32,100,1015,35
2025-11-29 12:22:08.277791+00:00,BSPP,PREDICTION,30.14,33.67,269.39,0.176,282343.43,47057.24,78,1012,18
2025-11-29 12:22:10.388492+00:00,KOSPP,PREDICTION,30.29,35.41,173.72,0.176,22053.89,3675.65,82,1012,18
2025-11-29 12:22:10.479969+00:00,ZFSPP,PREDICTION,24.52,29.73,57.5,0.18,936.78,156.13,100,1015,35
2025-11-29 12:22:13.283052+00:00,BSPP,PREDICTION,30.14,38.04,260.49,0.176,273022.92,45503.82,78,1012,18
2025-11-29 12:22:15.616989+00:00,KOSPP,PREDICTION,30.29,35.41,173.72,0.176,22053.89,3675.65,82,1012,18
2025-11-29 12:22:15.709535+00:00,ZFSPP,PREDICTION,24.52,29.73,57.5,0.18,936.78,156.13,100,1015,35
2025-11-29 12:22:23.278598+00:00,BSPP,PREDICTION,30.14,33.81,242.94,0.176,254620.73,42436.79,78,1012,18
2025-11-29 12:22:25.606809+00:00,KOSPP,PREDICTION,30.29,37.96,197.05,0.176,25016.76,4169.46,82,1012,18
2025-11-29 12:22:25.700814+00:00,ZFSPP,PREDICTION,24.52,28.46,43.08,0.18,701.85,116.98,100,1015,35
2025-11-29 12:22:33.279660+00:00,BSPP,PREDICTION,30.14,36.85,214.45,0.176,224764.03,37460.67,78,1012,18
2025-11-29 12:22:35.365606+00:00,KOSPP,PREDICTION,30.29,34.75,216.43,0.176,27476.5,4579.42,82,1012,18
2025-11-29 12:22:35.454796+00:00,ZFSPP,PREDICTION,24.52,29.84,57.77,0.18,941.18,156.86,100,1015,35
2025-11-29 12:22:46.277764+00:00,BSPP,PREDICTION,30.14,35.1,224.38,0.176,235169.21,39194.87,78,1012,18
2025-11-29 12:22:48.268563+00:00,BSPP,PREDICTION,30.14,35.1,224.38,0.176,235169.21,39194.87,78,1012,18
2025-11-29 12:22:50.371956+00:00,KOSPP,PREDICTION,30.29,33.94,130.06,0.176,16511.66,2751.94,82,1012,18
2025-11-29 12:22:50.463808+00:00,ZFSPP,PREDICTION,24.52,29.74,22.19,0.18,361.5,60.25,100,1015,35
2025-11-29 12:23:46.314095+00:00,BSPP,PREDICTION,30.14,35.73,253.6,0.176,265794.98,44299.16,78,1012,18
2025-11-29 12:23:48.282160+00:00,BSPP,PREDICTION,30.14,35.73,253.6,0.176,265794.98,44299.16,78,1012,18
2025-11-29 12:23:50.529542+00:00,KOSPP,PREDICTION,30.29,36.56,179.24,0.176,22755.24,3792.54,82,1012,18
2025-11-29 12:23:50.620994+00:00,ZFSPP,PREDICTION,24.52,29.71,33.84,0.18,551.34,91.89,100,1015,35
2025-11-29 12:24:46.308110+00:00,BSPP,PREDICTION,30.14,37.94,170.75,0.176,178957.68,29826.28,78,1012,18
2025-11-29 12:24:48.279085+00:00,BSPP,PREDICTION,30.14,37.94,170.75,0.176,178957.68,29826.28,78,1012,18
2025-11-29 12:24:50.566523+00:00,KOSPP,PREDICTION,30.29,36.23,209.32,0.176,26574.16,4429.03,82,1012,18
2025-11-29 12:24:50.658209+00:00,ZFSPP,PREDICTION,24.52,28.83,28.47,0.18,463.76,77.29,100,1015,35
2025-11-29 12:25:46.304789+00:00,BSPP,PREDICTION,30.14,37.71,190.2,0.176,199342.87,33223.81,78,1012,18
2025-11-29 12:25:48.273799+00:00,BSPP,PREDICTION,30.14,37.71,190.2,0.176,199342.87,33223.81,78,1012,18
